route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
9,6,2229,"NEW YORK PENN STATION",0,"7272",1239
9,1,2230,"LONG BRANCH",1,"8225",1240
9,8,2231,"LONG BRANCH",1,"8203",1241
9,12,2232,"LONG BRANCH",1,"8207",1242
9,17,2233,"LONG BRANCH",1,"8221",1243
9,17,2234,"LONG BRANCH",1,"8223",1244
9,18,2235,"LONG BRANCH",1,"3255",1245
9,18,2236,"LONG BRANCH",1,"8249",1246
9,13,2237,"LONG BRANCH",1,"7205",1247
9,4,2238,"LONG BRANCH",1,"7221",1248
9,4,2239,"LONG BRANCH",1,"7229",1249
9,4,2240,"LONG BRANCH",1,"7237",1250
9,4,2241,"LONG BRANCH",1,"7257",1251
9,4,2242,"LONG BRANCH",1,"7261",1252
9,4,2243,"LONG BRANCH",1,"7265",1253
9,4,2244,"LONG BRANCH",1,"7269",1254
9,4,2245,"LONG BRANCH",1,"7273",1255
9,13,2246,"LONG BRANCH",1,"7201",1256
9,4,2247,"LONG BRANCH",1,"7217",1257
9,4,2248,"LONG BRANCH",1,"7225",1258
9,4,2249,"LONG BRANCH",1,"7233",1259
9,4,2250,"LONG BRANCH",1,"7241",1260
9,4,2251,"LONG BRANCH",1,"7245",1261
9,4,2252,"LONG BRANCH",1,"7249",1262
9,4,2253,"LONG BRANCH",1,"7253",1263
9,4,2254,"LONG BRANCH",1,"7277",1264
9,4,2255,"LONG BRANCH",1,"7281",1265
9,4,2256,"LONG BRANCH",1,"7285",1266
9,19,2257,"LONG BRANCH",1,"3255",1267
9,19,2258,"BAY HEAD",1,"3373",1268
9,2,2259,"SOUTH AMBOY",1,"3595",1269
9,2,2260,"LONG BRANCH",1,"3267",1270
9,2,2261,"LONG BRANCH",1,"3275",1271
9,2,2262,"SOUTH AMBOY",1,"3509",1272
9,2,2263,"SOUTH AMBOY",1,"3511",1273
9,2,2264,"SOUTH AMBOY",1,"3513",1274
9,2,2265,"SOUTH AMBOY",1,"3515",1275
9,2,2266,"LONG BRANCH",1,"3247",1276
9,2,2267,"LONG BRANCH",1,"3251",1277
9,2,2268,"LONG BRANCH",1,"3269",1278
9,2,2269,"LONG BRANCH",1,"3279",1279
9,2,2270,"LONG BRANCH",1,"3283",1280
9,14,2271,"LONG BRANCH",1,"3205",1281
9,2,2272,"LONG BRANCH",1,"3227",1282
9,2,2273,"LONG BRANCH",1,"3231",1283
9,2,2274,"LONG BRANCH",1,"3235",1284
9,2,2275,"LONG BRANCH",1,"3239",1285
9,2,2276,"LONG BRANCH",1,"3243",1286
9,2,2277,"LONG BRANCH",1,"3209",1287
9,2,2278,"LONG BRANCH",1,"3281",1288
9,14,2279,"LONG BRANCH",1,"3201",1289
9,2,2280,"LONG BRANCH",1,"3217",1290
9,2,2281,"LONG BRANCH",1,"3223",1291
9,2,2282,"LONG BRANCH",1,"3289",1292
9,2,2283,"LONG BRANCH",1,"3297",1293
9,2,2284,"LONG BRANCH",1,"3215",1294
9,2,2285,"LONG BRANCH",1,"3221",1295
9,2,2286,"LONG BRANCH",1,"3271",1296
9,2,2287,"LONG BRANCH",1,"3285",1297
9,2,2288,"LONG BRANCH",1,"3293",1298
9,2,2289,"BAY HEAD",1,"3363",1299
9,2,2290,"BAY HEAD",1,"3361",1300
9,2,2291,"SOUTH AMBOY",1,"3505",1301
9,2,2292,"SOUTH AMBOY",1,"3503",1302
9,6,2293,"LONG BRANCH",1,"7273",1303
9,3,2294,"LONG BRANCH",1,"8225",1304
9,6,2295,"LONG BRANCH",1,"7205",1305
9,6,2296,"LONG BRANCH",1,"7201",1306
9,6,2297,"LONG BRANCH",1,"7221",1307
9,6,2298,"LONG BRANCH",1,"7229",1308
9,6,2299,"LONG BRANCH",1,"7237",1309
9,6,2300,"LONG BRANCH",1,"7257",1310
9,6,2301,"LONG BRANCH",1,"7261",1311
9,6,2302,"LONG BRANCH",1,"7265",1312
9,6,2303,"LONG BRANCH",1,"7269",1313
9,6,2304,"LONG BRANCH",1,"7217",1314
9,6,2305,"LONG BRANCH",1,"7225",1315
9,6,2306,"LONG BRANCH",1,"7233",1316
9,6,2307,"LONG BRANCH",1,"7241",1317
9,6,2308,"LONG BRANCH",1,"7245",1318
9,6,2309,"LONG BRANCH",1,"7249",1319
9,6,2310,"LONG BRANCH",1,"7253",1320
9,6,2311,"LONG BRANCH",1,"7277",1321
9,6,2312,"LONG BRANCH",1,"7281",1322
9,6,2313,"LONG BRANCH",1,"7285",1323
10,21,2314,"NEW YORK PENN STATION",0,"8318",1324
10,17,2315,"LONG BRANCH",0,"8336",1325
10,17,2316,"LONG BRANCH",0,"8344",1326
10,4,2317,"LONG BRANCH",0,"4708",1327
10,4,2318,"LONG BRANCH",0,"4716",1328
10,4,2319,"LONG BRANCH",0,"4724",1329
10,4,2320,"LONG BRANCH",0,"4732",1330
10,4,2321,"LONG BRANCH",0,"4740",1331
10,4,2322,"LONG BRANCH",0,"4748",1332
10,4,2323,"LONG BRANCH",0,"4756",1333
10,4,2324,"LONG BRANCH",0,"4760",1334
10,4,2325,"LONG BRANCH",0,"4768",1335
10,4,2326,"LONG BRANCH",0,"4772",1336
10,4,2327,"LONG BRANCH",0,"4780",1337
10,2,2328,"LONG BRANCH",0,"4306",1338
10,2,2329,"LONG BRANCH",0,"4324",1339
10,2,2330,"LONG BRANCH",0,"4330",1340
10,2,2331,"LONG BRANCH",0,"4332",1341
10,2,2332,"LONG BRANCH",0,"4340",1342
10,2,2333,"LONG BRANCH",0,"4344",1343
10,2,2334,"LONG BRANCH",0,"4352",1344
10,2,2335,"LONG BRANCH",0,"4360",1345
10,2,2336,"LONG BRANCH",0,"4366",1346
10,2,2337,"LONG BRANCH",0,"4372",1347
10,2,2338,"LONG BRANCH",0,"4378",1348
10,2,2339,"LONG BRANCH",0,"4384",1349
10,2,2340,"LONG BRANCH",0,"4392",1350
10,2,2341,"LONG BRANCH",0,"4398",1351
10,2,2342,"HOBOKEN",0,"2606",1352
10,2,2343,"HOBOKEN",0,"2608",1353
10,6,2344,"LONG BRANCH",0,"4708",1354
10,6,2345,"LONG BRANCH",0,"4716",1355
10,6,2346,"LONG BRANCH",0,"4724",1356
10,6,2347,"LONG BRANCH",0,"4732",1357
10,6,2348,"LONG BRANCH",0,"4740",1358
10,6,2349,"LONG BRANCH",0,"4748",1359
10,6,2350,"LONG BRANCH",0,"4756",1360
10,6,2351,"LONG BRANCH",0,"4760",1361
10,6,2352,"LONG BRANCH",0,"4768",1362
10,6,2353,"LONG BRANCH",0,"4772",1363
10,6,2354,"LONG BRANCH",0,"4780",1364
10,2,2355,"BAY HEAD",1,"4393",1365
10,2,2356,"BAY HEAD",1,"4397",1366
10,8,2357,"BAY HEAD",1,"8303",1367
10,12,2358,"BAY HEAD",1,"8393",1368
10,8,2359,"BAY HEAD",1,"8305",1369
10,17,2360,"BAY HEAD",1,"8341",1370
10,17,2361,"BAY HEAD",1,"8349",1371
10,18,2362,"BAY HEAD",1,"8353",1372
10,4,2363,"BAY HEAD",1,"4785",1373
10,4,2364,"BAY HEAD",1,"4705",1374
10,4,2365,"BAY HEAD",1,"4721",1375
10,4,2366,"BAY HEAD",1,"4729",1376
10,4,2367,"BAY HEAD",1,"4737",1377
10,4,2368,"BAY HEAD",1,"4745",1378
10,4,2369,"BAY HEAD",1,"4753",1379
10,4,2370,"BAY HEAD",1,"4761",1380
10,4,2371,"BAY HEAD",1,"4765",1381
10,4,2372,"BAY HEAD",1,"4773",1382
10,4,2373,"BAY HEAD",1,"4777",1383
10,2,2374,"LONG BRANCH",1,"2609",1384
10,2,2375,"BAY HEAD",1,"4315",1385
10,2,2376,"BAY HEAD",1,"4321",1386
10,2,2377,"BAY HEAD",1,"4323",1387
10,2,2378,"BAY HEAD",1,"4331",1388
10,2,2379,"BAY HEAD",1,"4335",1389
10,2,2380,"BAY HEAD",1,"4343",1390
10,2,2381,"BAY HEAD",1,"4351",1391
10,2,2382,"BAY HEAD",1,"4355",1392
10,2,2383,"BAY HEAD",1,"4367",1393
10,2,2384,"BAY HEAD",1,"4375",1394
10,2,2385,"BAY HEAD",1,"4379",1395
10,2,2386,"BAY HEAD",1,"4383",1396
10,2,2387,"LONG BRANCH",1,"2605",1397
10,6,2388,"BAY HEAD",1,"4785",1398
10,6,2389,"BAY HEAD",1,"4705",1399
10,6,2390,"BAY HEAD",1,"4721",1400
10,6,2391,"BAY HEAD",1,"4729",1401
10,6,2392,"BAY HEAD",1,"4737",1402
10,6,2393,"BAY HEAD",1,"4745",1403
10,6,2394,"BAY HEAD",1,"4753",1404
10,6,2395,"BAY HEAD",1,"4761",1405
10,6,2396,"BAY HEAD",1,"4765",1406
10,6,2397,"BAY HEAD",1,"4773",1407
10,6,2398,"BAY HEAD",1,"4777",1408
11,9,2399,"NLR BROAD ST VIA PENN",0,"007NK002",1409
11,9,2400,"NLR BROAD ST VIA PENN",0,"007NK001",1409
11,9,2401,"NLR BROAD ST VIA PENN",0,"007NK003",1409
11,9,2402,"NLR BROAD ST VIA PENN",0,"007NK004",1409
11,9,2403,"NLR BROAD ST VIA PENN",0,"007NK002",1409
11,9,2404,"NLR BROAD ST VIA PENN",0,"007NK001",1409
11,9,2405,"NLR BROAD ST VIA PENN",0,"007NK003",1409
11,9,2406,"NLR BROAD ST VIA PENN",0,"007NK004",1409
11,9,2407,"NLR BROAD ST VIA PENN",0,"007NK002",1409
11,9,2408,"NLR BROAD ST VIA PENN",0,"007NK001",1409
11,9,2409,"NLR BROAD ST VIA PENN",0,"007NK003",1409
11,9,2410,"NLR BROAD ST VIA PENN",0,"007NK004",1409
11,9,2411,"NLR BROAD ST VIA PENN",0,"007NK002",1409
11,9,2412,"NLR BROAD ST VIA PENN",0,"007NK001",1409
11,9,2413,"NLR BROAD ST VIA PENN",0,"007NK003",1409
11,9,2414,"NLR BROAD ST VIA PENN",0,"007NK004",1409
11,9,2415,"NLR BROAD ST VIA PENN",0,"007NK002",1409
11,9,2416,"NLR BROAD ST VIA PENN",0,"007NK001",1409
11,9,2417,"NLR BROAD ST VIA PENN",0,"007NK003",1409
11,9,2418,"NLR BROAD ST VIA PENN",0,"007NK004",1409
11,9,2419,"NLR BROAD ST VIA PENN",0,"007NK002",1409
11,9,2420,"NLR BROAD ST VIA PENN",0,"007NK001",1409
11,9,2421,"NLR BROAD ST VIA PENN",0,"007NK003",1409
11,9,2422,"NLR BROAD ST VIA PENN",0,"007NK004",1409
11,9,2423,"NLR BROAD ST VIA PENN",0,"007NK002",1409
11,9,2424,"NLR BROAD ST VIA PENN",0,"007NK001",1409
11,9,2425,"NLR BROAD ST VIA PENN",0,"007NK003",1409
11,9,2426,"NLR BROAD ST VIA PENN",0,"007NK004",1409
11,9,2427,"NLR BROAD ST VIA PENN",0,"007NK002",1409
11,9,2428,"NLR BROAD ST VIA PENN",0,"007NK001",1409
11,9,2429,"NLR BROAD ST VIA PENN",0,"007NK003",1409
11,9,2430,"NLR BROAD ST VIA PENN",0,"007NK004",1409
11,9,2431,"NLR BROAD ST VIA PENN",0,"007NK002",1409
11,9,2432,"NLR BROAD ST VIA PENN",0,"007NK001",1409
11,9,2433,"NLR BROAD ST VIA PENN",0,"007NK003",1409
11,9,2434,"NLR BROAD ST VIA PENN",0,"007NK004",1409
11,9,2435,"NLR BROAD ST VIA PENN",0,"007NK002",1409
11,9,2436,"NLR BROAD ST VIA PENN",0,"007NK001",1409
11,9,2437,"NLR BROAD ST VIA PENN",0,"007NK003",1409
11,9,2438,"NLR BROAD ST VIA PENN",0,"007NK004",1409
11,9,2439,"NLR BROAD ST VIA PENN",0,"007NK002",1409
11,9,2440,"NLR BROAD ST VIA PENN",0,"007NK001",1409
11,9,2441,"NLR BROAD ST VIA PENN",0,"007NK003",1409
11,9,2442,"NLR BROAD ST VIA PENN",0,"007NK004",1409
11,9,2443,"NLR BROAD ST VIA PENN",0,"007NK002",1409
11,9,2444,"NLR BROAD ST VIA PENN",0,"007NK001",1409
11,9,2445,"NLR BROAD ST VIA PENN",0,"007NK003",1409
11,9,2446,"NLR BROAD ST VIA PENN",0,"007NK004",1409
11,9,2447,"NLR BROAD ST VIA PENN",0,"007NK002",1409
11,9,2448,"NLR BROAD ST VIA PENN",0,"007NK001",1409
11,9,2449,"NLR BROAD ST VIA PENN",0,"007NK003",1409
11,9,2450,"NLR BROAD ST VIA PENN",0,"007NK004",1409
11,9,2451,"NLR BROAD ST VIA PENN",0,"007NK002",1409
11,9,2452,"NLR BROAD ST VIA PENN",0,"007NK001",1409
11,9,2453,"NLR BROAD ST VIA PENN",0,"007NK003",1409
11,9,2454,"NLR PENN STATION",0,"007NK004",1410
11,9,2455,"NLR PENN STATION",0,"007NK002",1410
11,9,2456,"NLR PENN STATION",0,"007NK001",1410
11,9,2457,"NLR PENN STATION",0,"007NK004",1410
11,9,2458,"NLR PENN STATION",0,"007NK003",1410
11,9,2459,"NLR PENN STATION",0,"007NK001",1410
11,9,2460,"NLR GROVE ST VIA PENN",1,"007NK002",1411
11,9,2461,"NLR GROVE ST VIA PENN",1,"007NK001",1411
11,9,2462,"NLR GROVE ST VIA PENN",1,"007NK003",1411
11,9,2463,"NLR GROVE ST VIA PENN",1,"007NK004",1411
11,9,2464,"NLR GROVE ST VIA PENN",1,"007NK002",1411
11,9,2465,"NLR GROVE ST VIA PENN",1,"007NK001",1411
11,9,2466,"NLR GROVE ST VIA PENN",1,"007NK003",1411
11,9,2467,"NLR GROVE ST VIA PENN",1,"007NK004",1411
11,9,2468,"NLR GROVE ST VIA PENN",1,"007NK002",1411
11,9,2469,"NLR GROVE ST VIA PENN",1,"007NK001",1411
11,9,2470,"NLR GROVE ST VIA PENN",1,"007NK003",1411
11,9,2471,"NLR GROVE ST VIA PENN",1,"007NK004",1411
11,9,2472,"NLR GROVE ST VIA PENN",1,"007NK002",1411
11,9,2473,"NLR GROVE ST VIA PENN",1,"007NK001",1411
11,9,2474,"NLR GROVE ST VIA PENN",1,"007NK003",1411
11,9,2475,"NLR GROVE ST VIA PENN",1,"007NK004",1411
11,9,2476,"NLR GROVE ST VIA PENN",1,"007NK002",1411
11,9,2477,"NLR GROVE ST VIA PENN",1,"007NK001",1411
11,9,2478,"NLR GROVE ST VIA PENN",1,"007NK003",1411
11,9,2479,"NLR GROVE ST VIA PENN",1,"007NK004",1411
11,9,2480,"NLR GROVE ST VIA PENN",1,"007NK002",1411
11,9,2481,"NLR GROVE ST VIA PENN",1,"007NK001",1411
11,9,2482,"NLR GROVE ST VIA PENN",1,"007NK003",1411
11,9,2483,"NLR GROVE ST VIA PENN",1,"007NK004",1411
11,9,2484,"NLR GROVE ST VIA PENN",1,"007NK002",1411
11,9,2485,"NLR GROVE ST VIA PENN",1,"007NK001",1411
11,9,2486,"NLR GROVE ST VIA PENN",1,"007NK003",1411
11,9,2487,"NLR GROVE ST VIA PENN",1,"007NK004",1411
11,9,2488,"NLR GROVE ST VIA PENN",1,"007NK002",1411
11,9,2489,"NLR GROVE ST VIA PENN",1,"007NK001",1411
11,9,2490,"NLR GROVE ST VIA PENN",1,"007NK003",1411
11,9,2491,"NLR GROVE ST VIA PENN",1,"007NK004",1411
11,9,2492,"NLR GROVE ST VIA PENN",1,"007NK002",1411
11,9,2493,"NLR GROVE ST VIA PENN",1,"007NK001",1411
11,9,2494,"NLR GROVE ST VIA PENN",1,"007NK003",1411
11,9,2495,"NLR GROVE ST VIA PENN",1,"007NK004",1411
11,9,2496,"NLR GROVE ST VIA PENN",1,"007NK002",1411
11,9,2497,"NLR GROVE ST VIA PENN",1,"007NK001",1411
11,9,2498,"NLR GROVE ST VIA PENN",1,"007NK003",1411
11,9,2499,"NLR GROVE ST VIA PENN",1,"007NK004",1411
11,9,2500,"NLR GROVE ST VIA PENN",1,"007NK002",1411
11,9,2501,"NLR GROVE ST VIA PENN",1,"007NK001",1411
11,9,2502,"NLR GROVE ST VIA PENN",1,"007NK003",1411
11,9,2503,"NLR GROVE ST VIA PENN",1,"007NK004",1411
11,9,2504,"NLR GROVE ST VIA PENN",1,"007NK002",1411
11,9,2505,"NLR GROVE ST VIA PENN",1,"007NK001",1411
11,9,2506,"NLR GROVE ST VIA PENN",1,"007NK003",1411
11,9,2507,"NLR GROVE ST VIA PENN",1,"007NK004",1411
11,9,2508,"NLR GROVE ST VIA PENN",1,"007NK002",1411
11,9,2509,"NLR GROVE ST VIA PENN",1,"007NK001",1411
11,9,2510,"NLR GROVE ST VIA PENN",1,"007NK003",1411
11,9,2511,"NLR GROVE ST VIA PENN",1,"007NK004",1411
11,9,2512,"NLR GROVE ST VIA PENN",1,"007NK002",1411
11,9,2513,"NLR GROVE ST VIA PENN",1,"007NK001",1411
11,9,2514,"NLR GROVE ST VIA PENN",1,"007NK003",1411
11,9,2515,"NLR GROVE STREET",1,"007NK004",1412
11,9,2516,"NLR GROVE STREET",1,"007NK002",1412
11,9,2517,"NLR GROVE STREET",1,"007NK001",1412
11,9,2518,"NLR GROVE STREET",1,"007NK004",1412
11,9,2519,"NLR GROVE STREET",1,"007NK003",1412
11,9,2520,"NLR GROVE STREET",1,"007NK001",1412
11,10,2521,"NLR BROAD ST VIA PENN",0,"007NK002",1413
11,10,2522,"NLR BROAD ST VIA PENN",0,"007NK001",1413
11,10,2523,"NLR BROAD ST VIA PENN",0,"007NK003",1413
11,10,2524,"NLR BROAD ST VIA PENN",0,"007NK002",1413
11,10,2525,"NLR BROAD ST VIA PENN",0,"007NK001",1413
11,10,2526,"NLR BROAD ST VIA PENN",0,"007NK003",1413
11,10,2527,"NLR BROAD ST VIA PENN",0,"007NK002",1413
11,10,2528,"NLR BROAD ST VIA PENN",0,"007NK001",1413
11,10,2529,"NLR BROAD ST VIA PENN",0,"007NK003",1413
11,10,2530,"NLR BROAD ST VIA PENN",0,"007NK002",1413
11,10,2531,"NLR BROAD ST VIA PENN",0,"007NK001",1413
11,10,2532,"NLR BROAD ST VIA PENN",0,"007NK003",1413
11,10,2533,"NLR BROAD ST VIA PENN",0,"007NK002",1413
11,10,2534,"NLR BROAD ST VIA PENN",0,"007NK001",1413
11,10,2535,"NLR BROAD ST VIA PENN",0,"007NK003",1413
11,10,2536,"NLR BROAD ST VIA PENN",0,"007NK002",1413
11,10,2537,"NLR BROAD ST VIA PENN",0,"007NK001",1413
11,10,2538,"NLR BROAD ST VIA PENN",0,"007NK003",1413
11,10,2539,"NLR BROAD ST VIA PENN",0,"007NK002",1413
11,10,2540,"NLR BROAD ST VIA PENN",0,"007NK001",1413
11,10,2541,"NLR BROAD ST VIA PENN",0,"007NK003",1413
11,10,2542,"NLR BROAD ST VIA PENN",0,"007NK002",1413
11,10,2543,"NLR BROAD ST VIA PENN",0,"007NK001",1413
11,10,2544,"NLR BROAD ST VIA PENN",0,"007NK003",1413
11,10,2545,"NLR BROAD ST VIA PENN",0,"007NK002",1413
11,10,2546,"NLR BROAD ST VIA PENN",0,"007NK001",1413
11,10,2547,"NLR BROAD ST VIA PENN",0,"007NK003",1413
11,10,2548,"NLR BROAD ST VIA PENN",0,"007NK002",1413
11,10,2549,"NLR BROAD ST VIA PENN",0,"007NK001",1413
11,10,2550,"NLR BROAD ST VIA PENN",0,"007NK003",1413
11,10,2551,"NLR BROAD ST VIA PENN",0,"007NK002",1413
11,10,2552,"NLR BROAD ST VIA PENN",0,"007NK001",1413
11,10,2553,"NLR BROAD ST VIA PENN",0,"007NK003",1413
11,10,2554,"NLR BROAD ST VIA PENN",0,"007NK002",1413
11,10,2555,"NLR BROAD ST VIA PENN",0,"007NK001",1413
11,10,2556,"NLR BROAD ST VIA PENN",0,"007NK003",1413
11,10,2557,"NLR BROAD ST VIA PENN",0,"007NK002",1413
11,10,2558,"NLR BROAD ST VIA PENN",0,"007NK001",1413
11,10,2559,"NLR BROAD ST VIA PENN",0,"007NK003",1413
11,10,2560,"NLR BROAD ST VIA PENN",0,"007NK002",1413
11,10,2561,"NLR BROAD ST VIA PENN",0,"007NK001",1413
11,10,2562,"NLR BROAD ST VIA PENN",0,"007NK003",1413
11,10,2563,"NLR BROAD ST VIA PENN",0,"007NK002",1413
11,10,2564,"NLR BROAD ST VIA PENN",0,"007NK001",1413
11,10,2565,"NLR PENN STATION",0,"007NK003",1414
11,10,2566,"NLR PENN STATION",0,"007NK002",1414
11,10,2567,"NLR PENN STATION",0,"007NK001",1414
11,10,2568,"NLR PENN STATION",0,"007NK003",1414
11,10,2569,"NLR PENN STATION",0,"007NK002",1414
11,10,2570,"NLR GROVE ST VIA PENN",1,"007NK002",1415
11,10,2571,"NLR GROVE ST VIA PENN",1,"007NK001",1415
11,10,2572,"NLR GROVE ST VIA PENN",1,"007NK003",1415
11,10,2573,"NLR GROVE ST VIA PENN",1,"007NK002",1415
11,10,2574,"NLR GROVE ST VIA PENN",1,"007NK001",1415
11,10,2575,"NLR GROVE ST VIA PENN",1,"007NK003",1415
11,10,2576,"NLR GROVE ST VIA PENN",1,"007NK002",1415
11,10,2577,"NLR GROVE ST VIA PENN",1,"007NK001",1415
11,10,2578,"NLR GROVE ST VIA PENN",1,"007NK003",1415
11,10,2579,"NLR GROVE ST VIA PENN",1,"007NK002",1415
11,10,2580,"NLR GROVE ST VIA PENN",1,"007NK001",1415
11,10,2581,"NLR GROVE ST VIA PENN",1,"007NK003",1415
11,10,2582,"NLR GROVE ST VIA PENN",1,"007NK002",1415
11,10,2583,"NLR GROVE ST VIA PENN",1,"007NK001",1415
11,10,2584,"NLR GROVE ST VIA PENN",1,"007NK003",1415
11,10,2585,"NLR GROVE ST VIA PENN",1,"007NK002",1415
11,10,2586,"NLR GROVE ST VIA PENN",1,"007NK001",1415
11,10,2587,"NLR GROVE ST VIA PENN",1,"007NK003",1415
11,10,2588,"NLR GROVE ST VIA PENN",1,"007NK002",1415
11,10,2589,"NLR GROVE ST VIA PENN",1,"007NK001",1415
11,10,2590,"NLR GROVE ST VIA PENN",1,"007NK003",1415
11,10,2591,"NLR GROVE ST VIA PENN",1,"007NK002",1415
11,10,2592,"NLR GROVE ST VIA PENN",1,"007NK001",1415
11,10,2593,"NLR GROVE ST VIA PENN",1,"007NK003",1415
11,10,2594,"NLR GROVE ST VIA PENN",1,"007NK002",1415
11,10,2595,"NLR GROVE ST VIA PENN",1,"007NK001",1415
11,10,2596,"NLR GROVE ST VIA PENN",1,"007NK003",1415
11,10,2597,"NLR GROVE ST VIA PENN",1,"007NK002",1415
11,10,2598,"NLR GROVE ST VIA PENN",1,"007NK001",1415
11,10,2599,"NLR GROVE ST VIA PENN",1,"007NK003",1415
11,10,2600,"NLR GROVE ST VIA PENN",1,"007NK002",1415
11,10,2601,"NLR GROVE ST VIA PENN",1,"007NK001",1415
11,10,2602,"NLR GROVE ST VIA PENN",1,"007NK003",1415
11,10,2603,"NLR GROVE ST VIA PENN",1,"007NK002",1415
11,10,2604,"NLR GROVE ST VIA PENN",1,"007NK001",1415
11,10,2605,"NLR GROVE ST VIA PENN",1,"007NK003",1415
11,10,2606,"NLR GROVE ST VIA PENN",1,"007NK002",1415
11,10,2607,"NLR GROVE ST VIA PENN",1,"007NK001",1415
11,10,2608,"NLR GROVE ST VIA PENN",1,"007NK003",1415
11,10,2609,"NLR GROVE ST VIA PENN",1,"007NK002",1415
11,10,2610,"NLR GROVE ST VIA PENN",1,"007NK001",1415
11,10,2611,"NLR GROVE ST VIA PENN",1,"007NK003",1415
11,10,2612,"NLR GROVE ST VIA PENN",1,"007NK002",1415
11,10,2613,"NLR GROVE ST VIA PENN",1,"007NK001",1415
11,10,2614,"NLR GROVE STREET",1,"007NK003",1416
11,10,2615,"NLR GROVE STREET",1,"007NK002",1416
11,10,2616,"NLR GROVE STREET",1,"007NK001",1416
11,10,2617,"NLR GROVE STREET",1,"007NK003",1416
11,10,2618,"NLR GROVE STREET",1,"007NK002",1416
11,11,2619,"NLR PENN STATION",0,"007NK002",1417
11,11,2620,"NLR PENN STATION",0,"007NK001",1417
11,11,2621,"NLR PENN STATION",0,"007NK003",1417
11,11,2622,"NLR PENN STATION",0,"007NK002",1417
11,11,2623,"NLR PENN STATION",0,"007NK005",1417
11,11,2624,"NLR PENN STATION",0,"007NK004",1417
11,11,2625,"NLR PENN STATION",0,"007NK001",1417
11,11,2626,"NLR PENN STATION",0,"007NK002",1417
11,11,2627,"NLR PENN STATION",0,"007NK005",1417
11,11,2628,"NLR PENN STATION",0,"007NK010",1417
11,11,2629,"NLR PENN STATION",0,"007NK013",1417
11,11,2630,"NLR PENN STATION",0,"007NK011",1417
11,11,2631,"NLR PENN STATION",0,"007NK001",1417
11,11,2632,"NLR PENN STATION",0,"007NK012",1417
11,11,2633,"NLR PENN STATION",0,"007NK014",1417
11,11,2634,"NLR PENN STATION",0,"007NK005",1417
11,11,2635,"NLR PENN STATION",0,"007NK004",1417
11,11,2636,"NLR PENN STATION",0,"007NK016",1417
11,11,2637,"NLR PENN STATION",0,"007NK008",1417
11,11,2638,"NLR PENN STATION",0,"007NK002",1417
11,11,2639,"NLR PENN STATION",0,"007NK009",1417
11,11,2640,"NLR PENN STATION",0,"007NK010",1417
11,11,2641,"NLR PENN STATION",0,"007NK015",1417
11,11,2642,"NLR PENN STATION",0,"007NK011",1417
11,11,2643,"NLR PENN STATION",0,"007NK001",1417
11,11,2644,"NLR PENN STATION",0,"007NK012",1417
11,11,2645,"NLR PENN STATION",0,"007NK014",1417
11,11,2646,"NLR PENN STATION",0,"007NK005",1417
11,11,2647,"NLR PENN STATION",0,"007NK004",1417
11,11,2648,"NLR PENN STATION",0,"007NK016",1417
11,11,2649,"NLR PENN STATION",0,"007NK008",1417
11,11,2650,"NLR PENN STATION",0,"007NK002",1417
11,11,2651,"NLR PENN STATION",0,"007NK009",1417
11,11,2652,"NLR PENN STATION",0,"007NK010",1417
11,11,2653,"NLR PENN STATION",0,"007NK011",1417
11,11,2654,"NLR PENN STATION",0,"007NK004",1417
11,11,2655,"NLR PENN STATION",0,"007NK001",1417
11,11,2656,"NLR PENN STATION",0,"007NK002",1417
11,11,2657,"NLR PENN STATION",0,"007NK009",1417
11,11,2658,"NLR PENN STATION",0,"007NK005",1417
11,11,2659,"NLR PENN STATION",0,"007NK004",1417
11,11,2660,"NLR PENN STATION",0,"007NK001",1417
11,11,2661,"NLR PENN STATION",0,"007NK002",1417
11,11,2662,"NLR PENN STATION",0,"007NK009",1417
11,11,2663,"NLR PENN STATION",0,"007NK005",1417
11,11,2664,"NLR PENN STATION",0,"007NK004",1417
11,11,2665,"NLR PENN STATION",0,"007NK001",1417
11,11,2666,"NLR PENN STATION",0,"007NK002",1417
11,11,2667,"NLR PENN STATION",0,"007NK009",1417
11,11,2668,"NLR PENN STATION",0,"007NK005",1417
11,11,2669,"NLR PENN STATION",0,"007NK004",1417
11,11,2670,"NLR PENN STATION",0,"007NK001",1417
11,11,2671,"NLR PENN STATION",0,"007NK002",1417
11,11,2672,"NLR PENN STATION",0,"007NK009",1417
11,11,2673,"NLR PENN STATION",0,"007NK005",1417
11,11,2674,"NLR PENN STATION",0,"007NK004",1417
11,11,2675,"NLR PENN STATION",0,"007NK001",1417
11,11,2676,"NLR PENN STATION",0,"007NK002",1417
11,11,2677,"NLR PENN STATION",0,"007NK009",1417
11,11,2678,"NLR PENN STATION",0,"007NK005",1417
11,11,2679,"NLR PENN STATION",0,"007NK004",1417
11,11,2680,"NLR PENN STATION",0,"007NK001",1417
11,11,2681,"NLR PENN STATION",0,"007NK002",1417
11,11,2682,"NLR PENN STATION",0,"007NK009",1417
11,11,2683,"NLR PENN STATION",0,"007NK005",1417
11,11,2684,"NLR PENN STATION",0,"007NK004",1417
11,11,2685,"NLR PENN STATION",0,"007NK001",1417
11,11,2686,"NLR PENN STATION",0,"007NK002",1417
